CpuId,"CpuName",# of AVX-512 FMA Units,# of Displays Supported ‡,# of Displays Supported‡,# of Efficient-cores,# of Low Power Efficient-cores,# of Performance-cores,# of Processing Die Transistors,# of QPI Links,# of USB Ports,4G WiMAX Wireless Technology,4K Support,Additional Information,AI Datatype Support on CPU,AI Datatype Support on GPU,AI Datatype Support on NPU,AI Software Frameworks Supported by CPU,AI Software Frameworks Supported by GPU,AI Software Frameworks Supported by NPU,All Core Turbo Frequency,Anti-Theft Technology,AV1 Encode/Decode,Baseband Functions,Burst Frequency,Bus Speed,Cache,Chipset / PCH PCIe Revision,Code Name,Compute Units,Configurable TDP-down,Configurable TDP-down Base Frequency,Configurable TDP-up,Configurable TDP-up Base Frequency,CPU Lithography,Datasheet,Default Maximum Enclave Page Cache (EPC) Size for Intel® SGX,Description,Device ID,Direct Media Interface (DMI) Revision,DirectX* Support,DTS Max,ECC Memory Supported ‡,eDRAM,Efficient-core Base Frequency,Efficient-core Max Turbo Frequency,Embedded Options Available,End of Interactive Support Date,End of Servicing Updates Date,Enhanced Intel SpeedStep® Technology,Execute Disable Bit ‡,Execution Units,Expected Discontinuance,Extended Temperature Options,FSB Parity,Functional Safety (FuSa) Documentation Available,General Purpose IO,GPU Name‡,GPU Peak TOPS (Int8),Graphics Base Clock,Graphics Base Frequency,Graphics Burst Frequency,Graphics Max Dynamic Clock,Graphics Max Dynamic Frequency,Graphics Memory Bandwidth,Graphics Memory Interface,Graphics Name‡,Graphics Output,Graphics Output‡,Graphics Video Max Memory,H.264 Hardware Encode/Decode,H.265 (HEVC) Hardware Encode/Decode,H.266 (VVC) Hardware Encode/Decode,High Priority Core Frequency,High Priority Cores,Idle States,Included Items,Instruction Set,Instruction Set Extensions,Integrated IDE,Integrated Intel® Omni-Path Architecture (Intel® OPA),Integrated Intel® QuickAssist Technology,Integrated LAN,Integrated Wireless‡,Intel SpeedStep® Max Frequency,Intel vPro® Eligibility ‡,Intel® 64 ‡,Intel® AC97 Technology,Intel® Active Management Technology (AMT) ‡,Intel® Adaptive Boost Technology,Intel® Adaptix™ Technology,Intel® Advanced Matrix Extensions (AMX),Intel® AES New Instructions,Intel® Boot Guard,Intel® Clear Video HD Technology,Intel® Clear Video Technology,Intel® Control-Flow Enforcement Technology,Intel® Crypto Acceleration,Intel® Data Streaming Accelerator (DSA),Intel® Deep Learning Boost (Intel® DL Boost) on CPU,Intel® Deep Learning Boost (Intel® DL Boost) on GPU,Intel® Demand Based Switching,Intel® Dynamic Load Balancer (DLB),Intel® Fast Memory Access,Intel® Flex Memory Access,Intel® Flexible Display Interface (Intel® FDI),Intel® Gaussian & Neural Accelerator,Intel® Hardware Shield Eligibility ‡,Intel® HD Audio Technology,Intel® High Definition Audio,Intel® Hyper-Threading Technology ‡,Intel® I/O Acceleration Technology,Intel® Identity Protection Technology ‡,Intel® Image Processing Unit,Intel® In-memory Analytics Accelerator (IAA),Intel® Instruction Replay Technology,Intel® InTru™ 3D Technology,Intel® Matrix Storage Technology,Intel® ME Firmware Version,Intel® Memory Protection Extensions (Intel® MPX),Intel® My WiFi Technology,Intel® On Demand Activation Model,Intel® One-Click Recovery ‡,Intel® Optane™ Memory Supported ‡,Intel® Optane™ Persistent Memory Supported,Intel® OS Guard,Intel® Partner Security Engine ‡,Intel® Platform Firmware Resilience Support,Intel® Quick Resume Technology,Intel® Quick Sync Video,Intel® QuickAssist Software Acceleration,Intel® QuickAssist Technology (QAT),Intel® Quiet System Technology,Intel® Rapid Storage Technology,Intel® Remote Platform Erase (RPE) ‡,Intel® Resource Director Technology (Intel® RDT),Intel® Run Sure Technology,Intel® Smart Connect Technology,Intel® Smart Idle Technology,Intel® Smart Response Technology,Intel® Smart Sound Technology,Intel® Software Guard Extensions (Intel® SGX),Intel® Speed Select Technology - Base Frequency,Intel® Speed Select Technology - Performance Profile,Intel® Speed Select Technology – Core Power,Intel® Speed Select Technology – Turbo Frequency,Intel® Speed Shift Technology,Intel® Stable IT Platform Program (SIPP),Intel® Standard Manageability (ISM) ‡,Intel® Thermal Velocity Boost,Intel® Thermal Velocity Boost Frequency,Intel® Thermal Velocity Boost Temperature,Intel® Thread Director,Intel® Threat Detection Technology (TDT),Intel® Thunderbolt™ 4,Intel® Time Coordinated Computing (Intel® TCC)‡,Intel® Total Memory Encryption,Intel® Total Memory Encryption - Multi Key,Intel® Transactional Synchronization Extensions,Intel® Trust Domain Extensions (Intel® TDX),Intel® Trusted Execution Technology ‡,Intel® Turbo Boost Max Technology 3.0 Frequency ‡,Intel® Turbo Boost Max Technology 3.0 ‡,Intel® Turbo Boost Technology 2.0 Frequency‡,Intel® Turbo Boost Technology ‡,Intel® UPI Speed,Intel® Virtual RAID on CPU (Intel® VROC) Activation Options,Intel® Virtual RAID on CPU (Intel® VROC) Available,Intel® Virtualization Technology (VT-x) ‡,Intel® Virtualization Technology for Directed I/O (VT-d) ‡,Intel® Virtualization Technology for Itanium (VT-i),Intel® Virtualization Technology with Redirect Protection (VT-rp) ‡,Intel® Volume Management Device (VMD),Intel® vRAN Boost,Intel® VT-x with Extended Page Tables (EPT) ‡,Intel® Wake on Voice,Interfaces Supported,Launch Date,Lithography,Low Power Efficient-core Base Frequency,Low Power Efficient-core Max Turbo Frequency,Low Priority Core Frequency,Low Priority Cores,Macrovision* License Required,Marketing Status,Max # of DMI Lanes,Max # of Memory Channels,Max # of PCI Express Lanes,Max # of SATA 6.0 Gb/s Ports,Max # of UPI Links,Max CPU Configuration,Max Frequency,Max Memory Bandwidth,Max Memory Size (dependent on memory type),Max Operating Temperature,Max Refresh Rate,Max Resolution (DP)‡,Max Resolution (eDP - Integrated Flat Panel)‡,Max Resolution (HDMI)‡,Max Resolution (VGA)‡,Max Turbo Frequency,Maximum Assured Frequency,Maximum Assured Power,Maximum High Bandwidth Memory (HBM)†,Maximum Memory Speed,Maximum Turbo Power,Memory Types,Microprocessor PCIe Revision,Minimum Assured Frequency,Minimum Assured Power,Minimum Operating Temperature,MIPI SoundWire*,Mode-based Execute Control (MBEC),Multi-Format Codec Engines,NPU Name‡,NPU Peak TOPS (Int8),OpenCL* Support,OpenGL* Support,Overall Peak TOPS (Int8),Package Carrier,Package Size,PCI Express Configurations ‡,PCI Express Revision,PCI Support,Performance-core Base Frequency,Performance-core Max Turbo Frequency,Physical Address Extensions,Processing Die Size,Processor Base Frequency,Processor Base Power,Processor Number,Product Brief,Product Collection,Product Tuning (Embedded Uses),Protocol Stack,Ray Tracing,Recommended Customer Price,RF Transceiver,RF Transceiver Functions,Scalability,Scenario Design Power (SDP),Secure Boot,Secure Key,Servicing Status,Sockets Supported,Sparsity Support,Supply Status,Supported FSBs,TCASE,TDP,Thermal Monitoring Technologies,Thermal Solution Specification,TJUNCTION,Total # of SATA Ports,Total Cores,Total L2 Cache,Total Threads,UART,USB Configuration,USB Revision,Use Conditions,Vertical Segment,VID Voltage Range,VP9 Bitstream & Decoding,Vulkan* Support,Warranty Period,Windows Studio Effects Support,Xe-cores,"SourceUrl"
148263,"Intel® Core™ i7-8086K Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,12 MB Intel® Smart Cache,,Products formerly Coffee Lake,,,,,,,View now,,,0x3E92,,12,,No,,,,No,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.20 GHz,,,,,,64 GB,,,,,,Yes,Please note: The boxed product does not include a fan or heat sink,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,,No,,,,,,,,,,,Yes,,Yes,,,5.00 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Discontinued,,2,16,,,1,,41.6 GB/s,128 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@24Hz,,5.00 GHz,,,,,,DDR4-2666,,,,,,,,,,,4.5,,,37.5mm x 37.5mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,4.00 GHz,,i7-8086K,,8th Generation Intel® Core™ i7 Processors,,,,,,,1S Only,,,Yes,ESU Notification Issued,,,,,,95 W,Yes,PCG 2015D (130W),100°C,,6,,12,,,,PC/Client/Tablet,Desktop,,,,,,,"https://intel.com/content/www/us/en/products/sku/148263/intel-core-i78086k-processor-12m-cache-up-to-5-00-ghz/specifications.html"
137979,"Intel® Core™ i7-8559U Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,4 GT/s,8 MB Intel® Smart Cache,,Products formerly Coffee Lake,,20 W,1.90 GHz,,,,View now,,,0x3EA5,,12,,No,128 MB,,,No,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® Iris® Plus Graphics 655,,,300 MHz,,,1.20 GHz,,,,eDP/DP/HDMI/DVI,,32 GB,,,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,Yes,No,,,,,,,,,,,No,,No,,,4.50 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Discontinued,,2,16,,,1,,37.5 GB/s,32 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@30Hz,,4.50 GHz,,,,,,DDR4-2400. LPDDR3-2133,,,,,,,,,,,4.5,,,46x24,1x4. 2x2. 1x2+2x1 and 4x1,3.0,,,,,,2.70 GHz,,i7-8559U,,8th Generation Intel® Core™ i7 Processors,,,,,,,,,,Yes,ESU Notification Issued,FCBGA1528,,,,,28 W,Yes,,100°C,,4,,8,,,,,Mobile,,,,,,,"https://intel.com/content/www/us/en/products/sku/137979/intel-core-i78559u-processor-8m-cache-up-to-4-50-ghz/specifications.html"
140642,"Intel® Core™ i7+8700 Processor (12M Cache, up to 4.60 GHz) includes Intel® Optane™ Memory",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,12 MB Intel® Smart Cache,,Products formerly Coffee Lake,,,,,,,View now,,,0x3E92,,12,,No,,,,No,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.20 GHz,,,,,,64 GB,,,,,,Yes,Intel(R) Optane(TM) Memory: 16GB. M.2 22x80mm. PCIe NVMe 3.0 x2. 3D Xpoint,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,Intel vPro® Platform,Yes,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,4.60 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Discontinued,,2,16,,,1,,41.6 GB/s,64 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@24Hz,,4.60 GHz,,,,,,DDR4-2666,,,,,,,,,,,4.5,,,37.5mm x 37.5mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,3.20 GHz,,i7-8700,,8th Generation Intel® Core™ i7 Processors,,,,,,,1S Only,,,Yes,ESU Notification Issued,FCLGA1151,,,,,65 W,Yes,PCG 2015C (65W),100°C,,6,,12,,,,,Desktop,,,,,,,"https://intel.com/content/www/us/en/products/sku/140642/intel-core-i78700-processor-12m-cache-up-to-4-60-ghz-includes-intel-optane-memory-16gb/specifications.html"
134905,"Intel® Core™ i7-8700B Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,12 MB Intel® Smart Cache,,Products formerly Coffee Lake,,,,,,,View now,,,0x3E9B,,12,,No,,,,No,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.20 GHz,,,,,,64 GB,,,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,No,Yes,Yes,,,,,,,,,,,,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,,No,,,,,,,,,,,Yes,,Yes,,,4.60 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Discontinued,,2,16,,,1,,,64 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@30Hz,,4.60 GHz,,,,,,DDR4-2666,,,,,,,,,,,4.5,,,42mm x 28mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,3.20 GHz,,i7-8700B,,8th Generation Intel® Core™ i7 Processors,,,,$303.00,,,,,,Yes,ESU Notification Issued,FCBGA1440,,,,,65 W,Yes,,100°C,,6,,12,,,,,Mobile,,,,,,,"https://intel.com/content/www/us/en/products/sku/134905/intel-core-i78700b-processor-12m-cache-up-to-4-60-ghz/specifications.html"
129948,"Intel® Core™ i7-8700T Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,12 MB Intel® Smart Cache,,Products formerly Coffee Lake,,25 W,1.90 GHz,,,,View now,,,0x3E92,,12,,No,,,,Yes,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.20 GHz,,,,eDP/DP/HDMI/DVI,,64 GB,,,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,Intel vPro® Platform,Yes,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,4.00 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Launched,,2,16,,,1,,41.6 GB/s,128 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@24Hz,,4.00 GHz,,,,,,DDR4-2666,,,,,,,,,,,4.5,,,37.5mm x 37.5mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,2.40 GHz,,i7-8700T,,8th Generation Intel® Core™ i7 Processors,,,,$303.00,,,1S Only,,,Yes,ESU Notification Issued,FCLGA1151,,,,,35 W,Yes,PCG 2015A (35W),100°C,,6,,12,,,,Embedded Broad Market Commercial Temp. PC/Client/Tablet,Desktop,,,,,,,"https://intel.com/content/www/us/en/products/sku/129948/intel-core-i78700t-processor-12m-cache-up-to-4-00-ghz/specifications.html"
134906,"Intel® Core™ i7-8750H Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,9 MB Intel® Smart Cache,,Products formerly Coffee Lake,,35 W,1.70 GHz,,,,View now,,,0x3E9B,,12,,No,,,,No,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.10 GHz,,,,eDP/DP/HDMI/DVI,,64 GB,,,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,Yes,No,,,,,,,,,,,No,,No,,,4.10 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Discontinued,,2,16,,,1,,41.8 GB/s,64 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@30Hz,N/A,4.10 GHz,,,,,,DDR4-2666. LPDDR3-2133,,,,,,,,,,,4.5,,,42mm x 28mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,2.20 GHz,,i7-8750H,,8th Generation Intel® Core™ i7 Processors,,,,$395.00,,,,,,Yes,ESU Notification Issued,FCBGA1440,,,,,45 W,Yes,,100°C,,6,,12,,,,,Mobile,,,,,,,"https://intel.com/content/www/us/en/products/sku/134906/intel-core-i78750h-processor-9m-cache-up-to-4-10-ghz/specifications.html"
134899,"Intel® Core™ i7-8850H Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,9 MB Intel® Smart Cache,,Products formerly Coffee Lake,,35 W,2.10 GHz,,,,View now,,,0x3E9B,,12,,No,,,,Yes,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.15 GHz,,,,eDP/DP/HDMI/DVI,,64 GB,,,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,Intel vPro® Platform,Yes,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,Yes,Yes,,,,,,,,,,,Yes,,No,,,4.30 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q2'18,14 nm,,,,,,Launched,,2,16,,,1,,,64 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@30Hz,N/A,4.30 GHz,,,,,,DDR4-2666. LPDDR3-2133,,,,,,,,,,,4.5,,,42mm x 28mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,2.60 GHz,,i7-8850H,,8th Generation Intel® Core™ i7 Processors,,,,$395.00,,,1S Only,,,Yes,ESU Notification Issued,FCBGA1440,,,,,45 W,Yes,,100°C,,6,,12,,,,PC/Client/Tablet,Mobile,,,,,,,"https://intel.com/content/www/us/en/products/sku/134899/intel-core-i78850h-processor-9m-cache-up-to-4-30-ghz/specifications.html"
130411,"Intel® Core™ i7-8705G Processor with Radeon™ RX Vega M GL graphics",,3,6,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,8 MB,,Products formerly Kaby Lake G,20,,,,,,View now,,65W Package TDP,,,12,,No,,,,No,,Friday. March 31. 2023,Yes,Yes,,,,,,,Intel® HD Graphics 630,,931 MHz,350 MHz,,1011 MHz,1.10 GHz,179.2 GB/s,1024 bit,Radeon™ RX Vega M GL Graphics,eDP 1.4. DP 1.2. HDMI 1.4. DVI,eDP 1.4. DP 1.4 w/ HDR. HDMI 2.0b. DVI,64 GB,Yes,Yes. 10-bit,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,,,Yes,,,,Yes,,,,,,,,,,Yes,,Yes with Intel® ME,,,,,Yes,No,,,,,,,,,,,No,,No,,,4.10 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q1'18,14 nm,,,,,,Discontinued,,2,8,,,1,,37.5 GB/s,64 GB,,,4096 x 2160@60Hz,4096 x 2160@60Hz,4096 x 2160@60Hz,,4.10 GHz,,,,,,DDR4-2400,,,,,,,,,,,4.5,,,31mm x 58.5mm,Up to 1x8. 2x4,3.0,,,,,,3.10 GHz,,i7-8705G,,8th Generation Intel® Core™ i7 Processors,,,,,,,,,,Yes,End of Servicing Lifetime,FCBGA2270,,,,,,Yes,,100°C,,4,,8,,,,,Mobile,,,1,,,,"https://intel.com/content/www/us/en/products/sku/130411/intel-core-i78705g-processor-with-radeon-rx-vega-m-gl-graphics-8m-cache-up-to-4-10-ghz/specifications.html"
130406,"Intel® Core™ i7-8706G Processor with Radeon™ RX Vega M GL graphics",,3,6,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,8 MB,,Products formerly Kaby Lake G,20,,,,,,View now,,65W Package TDP,,,12,,No,,,,No,,Friday. March 31. 2023,Yes,Yes,,,,,,,Intel® HD Graphics 630,,931 MHz,350 MHz,,1011 MHz,1.10 GHz,179.2 GB/s,1024 bit,Radeon™ RX Vega M GL Graphics,eDP 1.4. DP 1.2. HDMI 1.4. DVI,eDP 1.4. DP 1.4 w/ HDR. HDMI 2.0b. DVI,64 GB,Yes,Yes. 10-bit,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,Intel vPro® Platform,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,,,Yes,,,,Yes,,,,,,,,,,Yes,,Yes with Intel® ME,,,,,Yes,Yes,,,,,,,,,,,Yes,,Yes,,,4.10 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q1'18,14 nm,,,,,,Discontinued,,2,8,,,1,,37.5 GB/s,64 GB,,,4096 x 2160@60Hz,4096 x 2160@60Hz,4096 x 2160@60Hz,,4.10 GHz,,,,,,DDR4-2400,,,,,,,,,,,4.5,,,31mm x 58.5mm,Up to 1x8. 2x4,3.0,,,,,,3.10 GHz,,i7-8706G,,8th Generation Intel® Core™ i7 Processors,,,,,,,,,,Yes,End of Servicing Lifetime,FCBGA2270,,,,,,Yes,,100°C,,4,,8,,,,,Mobile,,,1,,,,"https://intel.com/content/www/us/en/products/sku/130406/intel-core-i78706g-processor-with-radeon-rx-vega-m-gl-graphics-8m-cache-up-to-4-10-ghz/specifications.html"
130407,"Intel® Core™ i7-8709G Processor with Radeon™ RX Vega M GH graphics",,3,6,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,8 MB,,Products formerly Kaby Lake G,24,,,,,,View now,,100W Package TDP,,,12,,No,,,,No,,Friday. March 31. 2023,Yes,Yes,,,,,,,Intel® HD Graphics 630,,1063 MHz,350 MHz,,1190 MHz,1.10 GHz,204.8 GB/s,1024 bit,Radeon™ RX Vega M GH Graphics,eDP 1.4. DP 1.2. HDMI 1.4. DVI,eDP 1.4. DP 1.4 w/ HDR. HDMI 2.0b. DVI,64 GB,Yes,Yes. 10-bit,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,,,Yes,,,,Yes,,,,,,,,,,Yes,,Yes with Intel® ME,,,,,Yes,No,,,,,,,,,,,No,,No,,,4.10 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q1'18,14 nm,,,,,,Discontinued,,2,8,,,1,,37.5 GB/s,64 GB,,,4096 x 2160@60Hz,4096 x 2160@60Hz,4096 x 2160@60Hz,,4.10 GHz,,,,,,DDR4-2400,,,,,,,,,,,4.5,,,31mm x 58.5mm,Up to 1x8. 2x4,3.0,,,,,,3.10 GHz,,i7-8709G,,8th Generation Intel® Core™ i7 Processors,,,,,,,,,,Yes,End of Servicing Lifetime,FCBGA2270,,,,,,Yes,,100°C,,4,,8,,,,,Mobile,,,1,,,,"https://intel.com/content/www/us/en/products/sku/130407/intel-core-i78709g-processor-with-radeon-rx-vega-m-gh-graphics-8m-cache-up-to-4-10-ghz/specifications.html"
130409,"Intel® Core™ i7-8809G Processor with Radeon™ RX Vega M GH graphics",,3,6,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,8 MB,,Products formerly Kaby Lake G,24,,,,,,View now,,100W Package TDP,,,12,,No,,,,No,,Friday. March 31. 2023,Yes,Yes,,,,,,,Intel® HD Graphics 630,,1063 MHz,350 MHz,,1190 MHz,1.10 GHz,204.8 GB/s,1024 bit,Radeon™ RX Vega M GH Graphics,eDP 1.4. DP 1.2. HDMI 1.4. DVI,eDP 1.4. DP 1.4 w/ HDR. HDMI 2.0b. DVI,64 GB,Yes,Yes. 10-bit,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,Yes,,,Yes,Yes,,,,,Yes,,,,Yes,,,,,,,,,,Yes,,Yes with Intel® ME,,,,,Yes,No,,,,,,,,,,,No,,No,,,4.20 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q1'18,14 nm,,,,,,Discontinued,,2,8,,,1,,37.5 GB/s,64 GB,,,4096 x 2160@60Hz,4096 x 2160@60Hz,4096 x 2160@60Hz,,4.20 GHz,,,,,,DDR4-2400,,,,,,,,,,,4.5,,,31mm x 58.5mm,Up to 1x8. 2x4,3.0,,,,,,3.10 GHz,,i7-8809G,,8th Generation Intel® Core™ i7 Processors,,,,,,,,,,Yes,End of Servicing Lifetime,FCBGA2270,,,,,,Yes,,100°C,,4,,8,,,,,Mobile,,,1,,,,"https://intel.com/content/www/us/en/products/sku/130409/intel-core-i78809g-processor-with-radeon-rx-vega-m-gh-graphics-8m-cache-up-to-4-20-ghz/specifications.html"
126686,"Intel® Core™ i7-8700 Processor",,3,,,,,,,,,Yes. at 60Hz,,,,,,,,,,,,,8 GT/s,12 MB Intel® Smart Cache,,Products formerly Coffee Lake,,,,,,,View now,,,0x3E92,,12,,No,,,,Yes,,Monday. June 30. 2025,Yes,Yes,,,,,,,Intel® UHD Graphics 630,,,350 MHz,,,1.20 GHz,,,,,,64 GB,,,,,,Yes,,64-bit,Intel® SSE4.1. Intel® SSE4.2. Intel® AVX2,,,,,,,Intel vPro® Platform,Yes,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,Yes,,Yes,,,,Yes,,,Yes,,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,Yes with Intel® ME,,,,,,Yes,,,,,,,,,,,Yes,,Yes,,,4.60 GHz,2.0,,,,Yes,Yes,,,,,Yes,,,Q4'17,14 nm,,,,,,Launched,,2,16,,,1,,41.6 GB/s,128 GB,,,4096 x 2304@60Hz,4096 x 2304@60Hz,4096 x 2304@24Hz,,4.60 GHz,,,,,,DDR4-2666,,,,,,,,,,,4.5,,,37.5mm x 37.5mm,Up to 1x16. 2x8. 1x8+2x4,3.0,,,,,,3.20 GHz,,i7-8700,,8th Generation Intel® Core™ i7 Processors,,,,$303.00,,,1S Only,,,Yes,ESU Notification Issued,FCLGA1151,,,,,65 W,Yes,PCG 2015C (65W),100°C,,6,,12,,,,PC/Client/Tablet,Desktop,,,,,,,"https://intel.com/content/www/us/en/products/sku/126686/intel-core-i78700-processor-12m-cache-up-to-4-60-ghz/specifications.html"
